Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,22.62,3.3142,3406,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",19.3 - 25.9,3,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,,24.42,3.6088,3421,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",20.8 - 28.0,3,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,21.74,2.9963,3735,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",18.7 - 24.7,3,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,November Week 1,,33.1,1.7787,30924,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",31.3 - 34.9,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,November Week 2,,35,1.8605,30924,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",33.1 - 36.9,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 1,,14.57,2.1344,30924,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",12.4 - 16.7,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 2,,16.69,1.3138,30924,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",15.4 - 18.0,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 3,,20.36,1.4829,30924,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",18.9 - 21.8,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 4,,23.36,1.5144,30924,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",21.8 - 24.9,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 5,,25.85,2.0182,30924,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",23.8 - 27.9,1,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,November Week 1,,33.1,1.7787,30924,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",31.3 - 34.9,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,November Week 2,,35,1.8605,30924,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",33.1 - 36.9,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 1,,14.57,2.1344,30924,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",12.4 - 16.7,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 2,,16.69,1.3138,30924,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",15.4 - 18.0,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 3,,20.36,1.4829,30924,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",18.9 - 21.8,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 4,,23.36,1.5144,30924,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",21.8 - 24.9,,9,21,1,3,3010921
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 5,,25.85,2.0182,30924,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",23.8 - 27.9,,9,21,1,3,3010921
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,35.64,11.245,146,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",24.4 - 46.9,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,40.52,16.2429,182,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",24.3 - 56.8,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,39.44,14.241,304,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",25.2 - 53.7,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,24.54,8.087,181,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",16.5 - 32.6,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,56.54,13.5308,197,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",43.0 - 70.1,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,,57.33,14.1545,234,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",43.2 - 71.5,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,53.23,15.2402,256,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",38.0 - 68.5,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,11.97,5.027,146,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",6.9 - 17.0,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,12.23,3.5908,182,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",8.6 - 15.8,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,24.39,10.8345,304,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",13.6 - 35.2,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,33.21,9.6978,181,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",23.5 - 42.9,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,13.31,5.4509,197,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",7.9 - 18.8,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 4,,15.47,10.425,234,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",5.0 - 25.9,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,5.7,2.6052,256,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",3.1 - 8.3,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,24.46,16.2195,146,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",8.2 - 40.7,3,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,,19.16,18.29,182,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",0.9 - 37.4,3,10,22,1,3,3011022
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,,30.33,6.3855,668,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",23.9 - 36.7,3,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,28.53,7.0016,664,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",21.5 - 35.5,3,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 1,,36.99,4.2244,5823,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",32.8 - 41.2,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 2,,39.41,4.4145,5823,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",35.0 - 43.8,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 1,,17.45,4.7457,5823,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",12.7 - 22.2,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 2,,17.54,2.4181,5823,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",15.1 - 20.0,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 3,,19.14,2.6005,5823,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",16.5 - 21.7,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 4,,23.14,3.2038,5823,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",19.9 - 26.3,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 5,,26.82,4.2863,5823,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",22.5 - 31.1,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,November Week 1,,36.99,4.2244,5823,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",32.8 - 41.2,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,November Week 2,,39.41,4.4145,5823,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",35.0 - 43.8,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 1,,17.45,4.7457,5823,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",12.7 - 22.2,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 2,,17.54,2.4181,5823,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",15.1 - 20.0,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 3,,19.14,2.6005,5823,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",16.5 - 21.7,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 4,,23.14,3.2038,5823,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",19.9 - 26.3,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 5,,26.82,4.2863,5823,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",22.5 - 31.1,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,35.62,6.1434,1458,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",29.5 - 41.8,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,38.1,5.5002,1540,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",32.6 - 43.6,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,28.57,4.3323,1922,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",24.2 - 32.9,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,32.29,6.7849,1283,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",25.5 - 39.1,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,30.29,4.9786,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",25.3 - 35.3,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,,35.81,5.1747,1503,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",30.6 - 41.0,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,36.85,5.5243,1461,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",31.3 - 42.4,4,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,17.03,4.1332,1458,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",12.9 - 21.2,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,14.5,4.0528,1540,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",10.4 - 18.6,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,31.99,4.6453,1922,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",27.3 - 36.6,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,29.09,5.376,1283,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",23.7 - 34.5,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,21.89,3.7889,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18.1 - 25.7,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 4,,23.27,4.5654,1503,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18.7 - 27.8,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,16.76,3.3195,1461,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",13.4 - 20.1,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,19.85,4.8323,1458,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",15.0 - 24.7,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,,17.73,3.8067,1540,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",13.9 - 21.5,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,,22.69,4.1473,1922,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18.5 - 26.8,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,21.86,4.6584,1283,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",17.2 - 26.5,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,27.29,5.1173,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",22.2 - 32.4,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,,18.69,3.8301,1503,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",14.9 - 22.5,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,20.38,4.0135,1461,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",16.4 - 24.4,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 1,,27.5,2.3436,13010,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",25.2 - 29.8,1,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 2,,29.67,2.4572,13010,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",27.2 - 32.1,1,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 1,,16.75,4.1201,13010,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",12.6 - 20.9,1,10,24,1,3,3011024
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,October Week 3,,19.08,2.0281,18890,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",17.1 - 21.1,,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,October Week 4,,20.7,1.9208,18890,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",18.8 - 22.6,,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,October Week 5,,22.24,2.1471,18890,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",20.1 - 24.4,,10,25,1,3,3011025
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,38.26,11.725,491,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",26.5 - 50.0,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,35.04,8.7895,541,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",26.3 - 43.8,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,27.93,6.6551,698,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",21.3 - 34.6,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,35.07,14.0854,449,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",21.0 - 49.2,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,40.92,11.5652,501,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",29.4 - 52.5,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,,42.19,7.217,591,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",35.0 - 49.4,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,50.09,9.1253,551,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",41.0 - 59.2,4,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,18.1,9.587,491,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",8.5 - 27.7,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,14.47,5.7773,541,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",8.7 - 20.2,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,36.63,8.2177,698,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",28.4 - 44.8,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,23.72,11.5689,449,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",12.1 - 35.3,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,21.29,11.8603,501,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",9.4 - 33.2,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 4,,20.11,6.4936,591,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",13.6 - 26.6,2,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,15.45,6.0338,551,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",9.4 - 21.5,2,10,26,1,3,3011026
